prompt,answer,full_answer,category,subject,chat_answer,chat_spend_seconds,similarity,input_length,output_length,output_speed,is_right
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
李老师在教学生区分形近字“渴”“竭”“碣”“谒”时，将四个字相同的右半部分用白色粉笔写出，相异的左半部分用彩色粉笔写出。李老师运用了知觉的____。
A. 整体性
B. 选择性
C. 理解性
D. 恒常性
",B,B. 选择性,Social Science,教师资格,"正确答案是 A. 整体性。

李老师将四个字相同的右半部分用白色粉笔写出，相异的左半部分用彩色粉笔写出，这是为了突出整体结构的差异，帮助学生区分形近字。这个方法利用了知觉的整体性原则，即人们 tend to perceive the whole rather than individual parts.",1.1483967304229736,0.0,135,152,132.35844022650244,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
兰兰学会走路后,就要很喜欢尝试自己穿衣、吃饭、捡东西,喜欢探索周围世界。按照埃里克森人格发展阶段理论,兰兰所处的发展阶段是____
A. 信任对怀疑
B. 自立对羞怯
C. 主动感对内疚感
D. 勤奋感对自卑感
",B,B. 自立对羞怯,Social Science,教师资格,"根据埃里克森人格发展阶段理论，兰兰所处的发展阶段是 A. 信任对怀疑（Trust vs. Mistrust）.

在这个阶段，儿童开始探索周围世界、尝试新的经验和活动，体验到成功和失败。这一阶段非常重要，因为它影响了孩子对自己的信心和自信度的形成。",1.046872854232788,0.0,138,124,118.44800397549206,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
杨老师在教授生字词的过程中发现部分学生有缺笔少画的现象，于是他把“小学生缺笔少画现象的原因及对策研究”作为研究课题，拟订相应的研究计划，在工作中收集、整理相关资料并实施教学措施，最后根据反馈信息调整教学方案。这种研究方法属于____。
A. 教育行动研究法
B. 教育实验法
C. 教育叙事研究法
D. 个案研究法
",A,A. 教育行动研究法,Social Science,教师资格,"正确答案：A. 教育行动研究法

解释：杨老师在实践中发现问题，提出了研究课题，然后设计研究计划、收集资料、实施措施和调整方案，这些步骤体现了教育行动研究法的特点，即将理论知识应用于实际教学活动中，并不断反馈和调整，以提高教育质量。",1.0278079509735107,0.0,190,116,112.86155150884761,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
小青的数学成绩不好，她认为这是因为自己脑子笨，不是学数学的料。她的这种归因属于____。
A. 内部、稳定，不可控的归因
B. 外部、稳定、可控的归因
C. 内部、不稳定，可控的归因
D. 外部，不稳定，不可控的归因
",A,A. 内部、稳定，不可控的归因,Social Science,教师资格,"正确答案是 C. 内部、不稳定，可控的归因。

解释：小青认为自己的数学成绩不好，是因为自己脑子笨，这种归因属于内部因素，即个体特征对结果的影响。但这种归因也是不可控的，因为小青认为这是她本身的特征，不是外部环境或其他人的原因。此外，小青也可以通过努力和学习来改善自己的数学成绩，故这种归因也具有可控性。",1.350722074508667,0.0,141,152,112.53240238580604,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
中小学教科书不同于其他任何书籍的基本特点是内容的____。
A. 准确性
B. 示范性
C. 新颖性
D. 基础性
",D,D. 基础性,Social Science,教师资格,"正确答案是 D. 基础性

解释：中国关于教师资格考试中小学教科书不同于其他任何书籍的基本特点是内容的基础性。即中学教科书的主要特点是其内容基于国家教育规划、课程标准和学科要求，旨在提供学生基本的知识和技能，以满足社会发展对人才的需求。",1.111269235610962,0.0,90,118,106.18488861083704,True
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
王老师在课堂上给学生演示了与知识点有关的几个实验。这属于____。
A. 实物直观
B. 模象直观
C. 言语直观
D. 思维直观
",A,A. 实物直观,Social Science,教师资格,"正确答案是 A. 实物直观。

王老师在课堂上给学生演示了与知识点有关的几个实验，这种教学方式属于实物直观，因为它使用实际的物理实验材料来展示知识点，帮助学生更好地理解和记忆。",0.8038179874420166,0.0,98,88,109.47752025311311,True
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
在Excel中，单元格A1, A2, A3中的内容依次为数值1，2，3，单元格A4中的内容为字符前添加了英文单撇号“，”的文本字符“3”，在单元格A5的编辑栏输入公式“=COUNT( A1：A4) +12”并点击回车键，A5单元格的内容为____。
A. 15
B. 21
C. 12
D. 18
",D,D. 18,Social Science,教师资格,"正确答案是 D. 18。

解释：Excel中的COUNT函数用来统计指定范围内的数字单元格的个数。在本题中，A1:A4范围内有三个数字单元格（1, 2, 3），没有任何字符单元格，所以COUNT函数的结果为3。然后，在公式“=COUNT(A1:A4) +12”中，COUNT函数的结果加上12，所以A5单元格的内容是3+12=18。",1.2972848415374756,0.0,181,167,128.73040264779488,True
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
唐朝时形成了“父教其子，子教其弟”“五尺童子耻不言文墨焉”的社会风尚，它的形成主要得益于____。
A. 社会经济的繁荣
B. 科举制度的推行
C. 学校体系的完备
D. 三省六部制的确立
",B,B. 科举制度的推行,Social Science,教师资格,"正确答案是 B. 科举制度的推行。

唐朝时期，科举制度的推行，要求知识分子和官员具备一定的文化知识和文风气，从而形成了“父教其子，子教其弟”和“五尺童子耻不言文墨焉”的社会风尚。",0.9742918014526367,0.0,127,90,92.37478942736969,True
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
教导处的刘老师抓到两名学生藏在厕所里偷偷抽烟，于是把他们叫到办公室，慢悠悠地点燃了一根香烟，准备耐心细致地给他们做思想工作。对此，以下说法错误的是____。
A. 刘老师既禁止学生抽烟，又能耐心劝导，严慈相济，真正做到了关爱学生
B. 刘老师要求学生不要抽烟，却在学生面前抽烟，违背了为人师表的要求
C. 刘老师的抽烟行为与他教导学生不能抽烟的言词相悖，很容易损害自己的威信
D. 刘老师的行为表明教师队伍中存在一些教师需要对其加强师风师德建设的
",A,A. 刘老师既禁止学生抽烟，又能耐心劝导，严慈相济，真正做到了关爱学生,Social Science,教师资格,"正确答案是 B.

刘老师要求学生不要抽烟，却在学生面前抽烟，这样违背了为人师表的要求，为人师表就是教师应该树立良好的个人形象，做到言行一致，为学生所尊重和模仿。刘老师的行为如果被学生看到，就会感到教师之间的道德沦丧，从而影响学生对教师的信任和尊重。",1.2311649322509766,0.0,256,125,101.52985739405253,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
小班幼儿看木偶剧表演时，看到“老虎”会感到害怕。这说明幼儿的____
A. 想象脱离现实
B. 想象与现实混淆
C. 想象容易受情绪影响
D. 想象内容零散
",B,B. 想象与现实混淆,Social Science,教师资格,"正确答案：C. 想象容易受情绪影响

解释：小班幼儿在看木偶剧表演时看到“老虎”会感到害怕，这说明他们的想象能力可以被情感所影响，反映了他们的情感智商和经验主义特点。",0.8773670196533203,0.0,111,83,94.60123088829613,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
有的成语与历史人物密切相关。下列选项中，与“狡兔三窟”相关的历史人物是____。
A. 管仲与齐桓公
B. 毛遂与平原君
C. 冯谖与孟尝君
D. 曹刿与鲁庄公
",C,C. 冯谖与孟尝君,Social Science,教师资格,"正确答案：C. 冯谖与孟尝君

解释：“狡兔三窟”是指曹刿、毛遂和冯谖三人的名字，其中冯谖与孟尝君相关。",0.7904820442199707,0.0,113,52,65.78264538736283,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
王浩同学活动过多、注意力不集中、冲动行为多。这种心理障碍可能是____。
A. 多动综合征
B. 学习困难综合征
C. 儿童厌学症
D. 儿童强迫行为
",A,A. 多动综合征,Social Science,教师资格,"正确答案：A. 多动综合征

解释：王浩同学的描述符合多动综合征的特征，即具有活动过多、注意力不集中、冲动行为多等特点。因此，选项A是正确答案。",0.760695219039917,0.0,108,72,94.65025965441468,False
